"","type","numNodes","numEdges","sampnodes","sampedges","Samplingrate","ActualDensity","SampledDensity","ActualCommunitysize","SampledCommunitysize","actualmodularity","sampledmodularity","Lcommsize_act1","Lcommsize_samp1","Lcommsize_act2","Lcommsize_samp2","Lcommsize_act3","Lcommsize_samp3","Clustcoeff_act","Clustcoeff_samp","diameter_act","diameter_samp","ks_deg","pval_deg","ks_cc","pval_cc","ks_pg","pval_pg"
"559","RE","3500","918487","3466","91848","0.0999992378770739","808.201652892562","81.6941176470588","7","223","0.237089842557907","0.224076017737389","882","897","876","863","876","808","0.381521244686357","0.0618126912395233","4","6","0.67335240293463","0","0.953601612023005","0","0.0125837935866788","0.945563643750558"
"560","RE","3500","918487","3461","91848","0.0999992378770739","808.201652892562","81.7993138936535","7","206","0.237089842557907","0.225592136383057","882","887","876","841","876","809","0.381521244686357","0.0619403126984791","4","6","0.675005159532753","0","0.956298027390376","0","0.0151370784661741","0.820104993701379"
"561","RE","3500","918487","3474","91848","0.0999992378770739","808.201652892562","81.3041362530414","7","236","0.237089842557907","0.226738110184669","882","883","876","836","876","825","0.381521244686357","0.061742833663527","4","6","0.675627107492393","0","0.956517205422315","0","0.0117203717410971","0.970331938899796"
"562","RE","3500","918487","3492","183697","0.199999564501185","808.201652892562","162.751905165114","7","103","0.237089842557907","0.234128326177597","882","889","876","868","876","858","0.381521244686357","0.118418548606743","4","6","0.50850891834397","0","0.877782171692206","0","0.00784192439862544","0.99992074001172"
"563","RE","3500","918487","3488","183697","0.199999564501185","808.201652892562","162.174133558749","7","69","0.237089842557907","0.235956683754921","882","885","876","883","876","855","0.381521244686357","0.118026591751992","4","5","0.508361730013106","0","0.876896268288673","0","0.00679849279161206","0.999997958366111"
"564","RE","3500","918487","3494","183697","0.199999564501185","808.201652892562","161.944032921811","7","94","0.237089842557907","0.237338528037071","882","886","876","874","876","859","0.381521244686357","0.117608223671932","4","5","0.510317769237059","0","0.878777745748054","0","0.00765410090767858","0.999953932243468"
"565","RE","3500","918487","3495","183697","0.199999564501185","808.201652892562","162.398009950249","7","102","0.237089842557907","0.236062988638878","882","888","876","875","876","862","0.381521244686357","0.118263188603257","4","5","0.510356427549561","0","0.87968994160704","0","0.00984753729818108","0.995783521013606"
"566","RE","3500","918487","3490","183697","0.199999564501185","808.201652892562","162.390977443609","7","95","0.237089842557907","0.235102742910385","882","889","876","873","876","855","0.381521244686357","0.118062019449335","4","5","0.507594760540319","0","0.88373741614191","0","0.0114899713467049","0.975160231338689"
"567","RE","3500","918487","3490","183697","0.199999564501185","808.201652892562","162.915763135947","7","91","0.237089842557907","0.23530013859272","882","885","876","874","876","859","0.381521244686357","0.118241538957833","4","5","0.505288579615227","0","0.882361641809442","0","0.0109144494474008","0.985341685326899"
"568","RE","3500","918487","3495","183697","0.199999564501185","808.201652892562","162.560732113145","7","96","0.237089842557907","0.236065730452538","882","889","876","871","876","862","0.381521244686357","0.117716446936571","4","5","0.505509912119354","0","0.8780149468238","0","0.00703086041283466","0.999994595622616"
"569","RE","3500","918487","3487","183697","0.199999564501185","808.201652892562","162.772765957447","7","84","0.237089842557907","0.235314056277275","882","876","876","876","876","870","0.381521244686357","0.118763106956258","4","5","0.507122045147282","0","0.876786600189542","0","0.00967634888770541","0.996716933323848"
"570","RE","3500","918487","3490","183697","0.199999564501185","808.201652892562","162.257627118644","7","89","0.237089842557907","0.237070649862289","882","879","876","879","876","869","0.381521244686357","0.117965167609448","4","5","0.508444535407286","0","0.876222880171067","0","0.00881375358166194","0.999231184178947"
"571","RE","3500","918487","3492","183697","0.199999564501185","808.201652892562","162.359060402685","7","96","0.237089842557907","0.236861169338226","882","884","876","866","876","863","0.381521244686357","0.117977248115218","4","6","0.509657011945672","0","0.882755043227666","0","0.00920438553428246","0.998430121716752"
"572","RE","3500","918487","3493","183697","0.199999564501185","808.201652892562","162.719532554257","7","111","0.237089842557907","0.233723446726799","882","879","876","866","876","866","0.381521244686357","0.118617384157198","4","6","0.509986258230747","0","0.874062697727926","0","0.00788834812482117","0.999909705880277"
"573","RE","3500","918487","3488","183697","0.199999564501185","808.201652892562","162.324856439705","7","88","0.237089842557907","0.236485883593559","882","887","876","871","876","863","0.381521244686357","0.11794115549199","4","5","0.508949868938401","0","0.878004116920543","0","0.00898263433813893","0.998944239315413"
"574","RE","3500","918487","3494","183697","0.199999564501185","808.201652892562","162.191507077435","7","95","0.237089842557907","0.235603719949722","882","881","876","879","876","866","0.381521244686357","0.117747835707008","4","6","0.509475836127238","0","0.88171346327823","0","0.008147681740126","0.999821853182501"
"575","RE","3500","918487","3491","183697","0.199999564501185","808.201652892562","162.205387205387","7","89","0.237089842557907","0.23503440618515","882","888","876","881","876","877","0.381521244686357","0.118056148966281","4","5","0.510473380529525","0","0.882231433506045","0","0.00826721774358556","0.999762787675423"
"576","RE","3500","918487","3490","183697","0.199999564501185","808.201652892562","162.568791946309","7","83","0.237089842557907","0.23442967236042","882","887","876","872","876","863","0.381521244686357","0.118539350224574","4","5","0.50727138763815","0","0.869513824884793","0","0.0090822758902988","0.998733157094061"
"577","RE","3500","918487","3492","183697","0.199999564501185","808.201652892562","162.0264681555","7","80","0.237089842557907","0.236459612846375","882","887","876","883","876","859","0.381521244686357","0.117311523130306","4","5","0.5091098019964","0","0.877313560718405","0","0.0082578955981018","0.999767668510358"
"578","RE","3500","918487","3493","183697","0.199999564501185","808.201652892562","162.066666666667","7","94","0.237089842557907","0.23557685315609","882","885","876","881","876","873","0.381521244686357","0.117141550471693","4","5","0.50569195533925","0","0.879022288017107","0","0.0100337818494132","0.99460235277772"
"579","RE","3500","918487","3489","183697","0.199999564501185","808.201652892562","162.290138549307","7","88","0.237089842557907","0.235367864370346","882","886","876","877","876","874","0.381521244686357","0.117803836257483","4","5","0.510709577038038","0","0.876897160935125","0","0.00971952667567456","0.99649847081676"
"580","RE","3500","918487","3493","183697","0.199999564501185","808.201652892562","162.607382550336","7","94","0.237089842557907","0.235338479280472","882","896","876","866","876","850","0.381521244686357","0.118234215565425","4","5","0.506003435442313","0","0.877727100961143","0","0.00708216432865737","0.99999343291653"
"581","RE","3500","918487","3493","183697","0.199999564501185","808.201652892562","162.864548494983","7","96","0.237089842557907","0.235840901732445","882","887","876","867","876","856","0.381521244686357","0.118238459579006","4","5","0.507123389636416","0","0.883971379225265","0","0.00890752934440311","0.999076450032046"
"582","RE","3500","918487","3495","275546","0.299999891125296","808.201652892562","243.026116259478","7","63","0.237089842557907","0.235846042633057","882","880","876","872","876","865","0.381521244686357","0.168467279717082","4","5","0.3905362763131","0","0.746022948938612","0","0.00907541385652974","0.998741251392125"
"583","RE","3500","918487","3497","275546","0.299999891125296","808.201652892562","242.846605196982","7","53","0.237089842557907","0.237315893173218","882","877","876","876","876","875","0.381521244686357","0.168905406489058","4","5","0.39384876833204","0","0.740631044507227","0","0.00725528003594918","0.999987462716127"
"584","RE","3500","918487","3496","275546","0.299999891125296","808.201652892562","243.396537510305","7","70","0.237089842557907","0.236377760767937","882","879","876","877","876","873","0.381521244686357","0.169112318646108","4","5","0.394627656096764","0","0.736727824731271","0","0.00858842759071596","0.999509502807836"
"585","RE","3500","918487","3495","275546","0.299999891125296","808.201652892562","242.575409836066","7","55","0.237089842557907","0.23683950304985","882","876","876","875","876","871","0.381521244686357","0.168474641949148","4","5","0.392879623952585","0","0.740899082568807","0","0.00801757612916411","0.999871945746964"
"586","RE","3500","918487","3497","275546","0.299999891125296","808.201652892562","243.381391450126","7","56","0.237089842557907","0.237580433487892","882","880","876","877","876","875","0.381521244686357","0.169016036073523","4","5","0.391845581927366","0","0.741268859433808","0","0.00811144246088484","0.99983658836141"
"587","RE","3500","918487","3495","275546","0.299999891125296","808.201652892562","243.133501259446","7","51","0.237089842557907","0.236142188310623","882","880","876","877","876","875","0.381521244686357","0.168978887084209","4","5","0.392282853055385","0","0.742906946264745","0","0.00983609237686491","0.995849520643637"
"588","RE","3500","918487","3498","275546","0.299999891125296","808.201652892562","243.365771812081","7","63","0.237089842557907","0.235727339982986","882","880","876","874","876","874","0.381521244686357","0.169043137863822","4","5","0.392187209017398","0","0.736626540556033","0","0.0075760842930654","0.999963482712156"
"589","RE","3500","918487","3493","275546","0.299999891125296","808.201652892562","243.287993282956","7","52","0.237089842557907","0.236943617463112","882","881","876","873","876","868","0.381521244686357","0.168766077142371","4","5","0.393886057829946","0","0.746291043246567","0","0.00737875751503011","0.999980906183978"
"590","RE","3500","918487","3496","275546","0.299999891125296","808.201652892562","243.004156275977","7","52","0.237089842557907","0.237715572118759","882","881","876","880","876","872","0.381521244686357","0.168810304131887","4","5","0.391508009153318","0","0.742908651680793","0","0.00841516835567182","0.999663713604692"
"591","RE","3500","918487","3497","275546","0.299999891125296","808.201652892562","242.902743142145","7","62","0.237089842557907","0.235969230532646","882","885","876","877","876","870","0.381521244686357","0.169246182269524","4","5","0.392398872502962","0","0.73770395869191","0","0.00929359859471384","0.998166890095961"
"592","RE","3500","918487","3498","275546","0.299999891125296","808.201652892562","243.363184079602","7","57","0.237089842557907","0.236172184348106","882","881","876","879","876","874","0.381521244686357","0.168907862196176","4","5","0.392170546434697","0","0.74294637740483","0","0.00671436739361261","0.999998562865545"
"593","RE","3500","918487","3499","275546","0.299999891125296","808.201652892562","243.117206982544","7","66","0.237089842557907","0.237241193652153","882","881","876","872","876","861","0.381521244686357","0.168510747229249","4","5","0.39366186257298","0","0.747295734325794","0","0.00686122565630997","0.999997266689537"
"594","RE","3500","918487","3497","275546","0.299999891125296","808.201652892562","243.736577181208","7","57","0.237089842557907","0.235975503921509","882","885","876","875","876","874","0.381521244686357","0.169197552441784","4","6","0.39126361370971","0","0.732232014757122","0","0.00786380162588341","0.999915095509196"
"595","RE","3500","918487","3496","275546","0.299999891125296","808.201652892562","243.611342785655","7","52","0.237089842557907","0.235482543706894","882","881","876","880","876","874","0.381521244686357","0.169117223860563","4","5","0.392049689440994","0","0.745506203169144","0","0.00739391958156262","0.999979798789173"
"596","RE","3500","918487","3496","275546","0.299999891125296","808.201652892562","243.724540901503","7","57","0.237089842557907","0.235458090901375","882","882","876","881","876","876","0.381521244686357","0.169233113138021","4","5","0.394345537757437","0","0.739165471752222","0","0.00948806799607715","0.997501840612426"
"597","RE","3500","918487","3495","275546","0.299999891125296","808.201652892562","243.336593317033","7","60","0.237089842557907","0.235068798065186","882","883","876","872","876","868","0.381521244686357","0.168899839431911","4","5","0.391769057837727","0","0.74454058488167","0","0.00700429184549357","0.999995132783817"
"598","RE","3500","918487","3495","275546","0.299999891125296","808.201652892562","243.333887043189","7","55","0.237089842557907","0.236170291900635","882","885","876","877","876","874","0.381521244686357","0.168858845331036","4","4","0.394603719599428","0","0.749528399311532","0","0.00956877171469446","0.997177380061429"
"599","RE","3500","918487","3497","275546","0.299999891125296","808.201652892562","244.292153589316","7","61","0.237089842557907","0.234402373433113","882","880","876","877","876","873","0.381521244686357","0.169532860488748","4","5","0.392409167041137","0","0.740592977999918","0","0.00772294619878263","0.999943185693258"
"600","RE","3500","918487","3494","275546","0.299999891125296","808.201652892562","243.225165562914","7","61","0.237089842557907","0.237218424677849","882","880","876","877","876","872","0.381521244686357","0.168473856775556","4","5","0.391653610270668","0","0.742125845460135","0","0.00739046528743155","0.999980102566638"
"601","RE","3500","918487","3497","275546","0.299999891125296","808.201652892562","243.515806988353","7","61","0.237089842557907","0.234464466571808","882","884","876","877","876","872","0.381521244686357","0.168766012137272","4","5","0.391822786878549","0","0.744268907563025","0","0.00686384247722538","0.999997247766424"
"602","RE","3500","918487","3499","367394","0.39999912900237","808.201652892562","324.189841798501","7","39","0.237089842557907","0.237544387578964","882","885","876","880","876","871","0.381521244686357","0.214594465129108","4","4","0.305365124729515","0","0.580402158802846","0","0.00695749806067038","0.999995931813822"
"603","RE","3500","918487","3498","367394","0.39999912900237","808.201652892562","323.029337803856","7","38","0.237089842557907","0.237891167402267","882","883","876","880","876","873","0.381521244686357","0.213507582800467","4","5","0.304446459201176","0","0.589271113655883","0","0.00681957036674023","0.999997715879339"
"604","RE","3500","918487","3499","367394","0.39999912900237","808.201652892562","324.640533778148","7","39","0.237089842557907","0.236399203538895","882","881","876","880","876","873","0.381521244686357","0.214905250222213","4","4","0.3070799003797","0","0.578732066217045","0","0.00701767852039355","0.999994827639367"
"605","RE","3500","918487","3497","367394","0.39999912900237","808.201652892562","324.180150125104","7","40","0.237089842557907","0.237367242574692","882","879","876","876","876","874","0.381521244686357","0.214014482788725","4","5","0.303808325503493","0","0.579995906672124","0","0.00631504554924629","0.999999801942585"
"606","RE","3500","918487","3497","367394","0.39999912900237","808.201652892562","324.201331114809","7","34","0.237089842557907","0.236846402287483","882","882","876","879","876","874","0.381521244686357","0.213823347018012","4","5","0.305524081866089","0","0.586137541908578","0","0.00848392499693615","0.999607728728098"
"607","RE","3500","918487","3499","367394","0.39999912900237","808.201652892562","323.593775593776","7","40","0.237089842557907","0.236600548028946","882","879","876","876","876","876","0.381521244686357","0.214516999727146","4","4","0.3070799003797","0","0.57532553765639","0","0.0089546401012534","0.998984222182894"
"608","RE","3500","918487","3499","367394","0.39999912900237","808.201652892562","324.049504950495","7","41","0.237089842557907","0.236210286617279","882","879","876","877","876","873","0.381521244686357","0.214447796624534","4","5","0.305365124729515","0","0.579338672768879","0","0.00645212917976567","0.999999590359582"
"609","RE","3500","918487","3497","367394","0.39999912900237","808.201652892562","323.461409395973","7","31","0.237089842557907","0.237102046608925","882","878","876","876","876","874","0.381521244686357","0.213984074296022","4","4","0.304379754074921","0","0.584167961403222","0","0.00717292373054455","0.999990693712063"
"610","RE","3500","918487","3500","367394","0.39999912900237","808.201652892562","323.399339933993","7","37","0.237089842557907","0.236673206090927","882","886","876","878","876","876","0.381521244686357","0.214023421810476","4","5","0.304285714285714","0","0.587617195161818","0","0.00628571428571429","0.999999830098632"
"611","RE","3500","918487","3498","367394","0.39999912900237","808.201652892562","324.019818331957","7","35","0.237089842557907","0.23630864918232","882","882","876","877","876","874","0.381521244686357","0.214237794383282","4","4","0.303312913501593","0","0.584762667538411","0","0.00591374663072773","0.999999982266979"
"612","RE","3500","918487","3500","367394","0.39999912900237","808.201652892562","323.553173948887","7","43","0.237089842557907","0.23748092353344","882","881","876","877","876","875","0.381521244686357","0.214158460750908","4","4","0.305428571428571","0","0.589810832924235","0","0.00771428571428572","0.999944342772279"
"613","RE","3500","918487","3498","367394","0.39999912900237","808.201652892562","323.991742361685","7","34","0.237089842557907","0.236698269844055","882","876","876","876","876","875","0.381521244686357","0.214004961914724","4","5","0.303586375888263","0","0.584159411404047","0","0.00728154864003923","0.999986217228581"
"614","RE","3500","918487","3497","367394","0.39999912900237","808.201652892562","323.603015075377","7","28","0.237089842557907","0.237688362598419","882","889","876","877","876","875","0.381521244686357","0.214000193780291","4","4","0.304048939907676","0","0.585574944803336","0","0.0072282364475673","0.999988618405964"
"615","RE","3500","918487","3497","367394","0.39999912900237","808.201652892562","324.599670510708","7","31","0.237089842557907","0.237161576747894","882","881","876","881","876","880","0.381521244686357","0.214305533394512","4","4","0.303522366109727","0","0.586997628587783","0","0.00664455247354876","0.999998958705198"
"616","RE","3500","918487","3498","367394","0.39999912900237","808.201652892562","323.707196029777","7","34","0.237089842557907","0.236377879977226","882","878","876","877","876","874","0.381521244686357","0.213526014291135","4","5","0.305015764110104","0","0.587519882179676","0","0.00681695662827744","0.999997741423353"
"617","RE","3500","918487","3499","367394","0.39999912900237","808.201652892562","324.124069478908","7","36","0.237089842557907","0.236802637577057","882","879","876","877","876","873","0.381521244686357","0.214348848715188","4","5","0.306508308496305","0","0.585801669121257","0","0.00772212468868656","0.99994313857629"
"618","RE","3500","918487","3498","367394","0.39999912900237","808.201652892562","323.865302642796","7","37","0.237089842557907","0.236369594931602","882","882","876","875","876","873","0.381521244686357","0.214572858150726","4","4","0.304444008821367","0","0.59074759861026","0","0.00630156007514502","0.999999815547967"
"619","RE","3500","918487","3497","367394","0.39999912900237","808.201652892562","323.540901502504","7","30","0.237089842557907","0.237431704998016","882","879","876","878","876","878","0.381521244686357","0.213700770517306","4","5","0.304056048041178","0","0.590348751534998","0","0.00641333387801789","0.999999666038383"
"620","RE","3500","918487","3499","367394","0.39999912900237","808.201652892562","323.935054121565","7","37","0.237089842557907","0.23596978187561","882","880","876","877","876","875","0.381521244686357","0.214426042294398","4","5","0.304795084309803","0","0.589310034743511","0","0.00922418650226594","0.998363790375873"
"621","RE","3500","918487","3498","367394","0.39999912900237","808.201652892562","324.462978723404","7","37","0.237089842557907","0.236600771546364","882","877","876","875","876","870","0.381521244686357","0.21402435752602","4","5","0.305015764110104","0","0.585609646433681","0","0.00633749897900836","0.999999775799813"
"622","RE","3500","918487","3499","459243","0.499999455626481","808.201652892562","404.765817584223","7","23","0.237089842557907","0.237150877714157","882","882","876","877","876","875","0.381521244686357","0.254447432085552","4","5","0.234488956028253","0","0.435726309762382","0","0.00924084432286774","0.998317254633168"
"623","RE","3500","918487","3500","459243","0.499999455626481","808.201652892562","405.207266721718","7","23","0.237089842557907","0.237050086259842","882","880","876","880","876","872","0.381521244686357","0.254664203080338","4","4","0.232285714285714","0","0.434225925018378","0","0.0105714285714286","0.989676481452542"
"624","RE","3500","918487","3500","459243","0.499999455626481","808.201652892562","404.394039735099","7","28","0.237089842557907","0.236874237656593","882","883","876","875","876","874","0.381521244686357","0.254051930107325","4","4","0.232571428571429","0","0.434728216021896","0","0.00571428571428572","0.999999995591453"
"625","RE","3500","918487","3499","459243","0.499999455626481","808.201652892562","404.52736318408","7","22","0.237089842557907","0.23712183535099","882","880","876","880","876","876","0.381521244686357","0.254338660413497","4","4","0.233915975993141","0","0.445338126557457","0","0.00665202302698729","0.999998917129344"
"626","RE","3500","918487","3499","459243","0.499999455626481","808.201652892562","404.370184254606","7","24","0.237089842557907","0.235991418361664","882","878","876","876","876","876","0.381521244686357","0.254377884207442","4","4","0.233344057485812","0","0.441310232101994","0","0.00594243253174377","0.999999978510271"
"627","RE","3500","918487","3499","459243","0.499999455626481","808.201652892562","404.492537313433","7","27","0.237089842557907","0.236266165971756","882","886","876","879","876","874","0.381521244686357","0.253848096070828","4","4","0.233917690768791","0","0.438725526262007","0","0.00708896419385131","0.999993181013097"
"628","RE","3500","918487","3499","459243","0.499999455626481","808.201652892562","403.87134502924","7","18","0.237089842557907","0.237403303384781","882","885","876","876","876","876","0.381521244686357","0.253755409861213","4","4","0.233058751480015","0","0.447291641119967","0","0.00762397419670928","0.999957605883203"
"629","RE","3500","918487","3500","459243","0.499999455626481","808.201652892562","404.301918265221","7","24","0.237089842557907","0.237033620476723","882","883","876","876","876","876","0.381521244686357","0.254376517990585","4","4","0.235142857142857","0","0.436480003268107","0","0.00857142857142857","0.999524372159736"
"630","RE","3500","918487","3498","459243","0.499999455626481","808.201652892562","404.570954356846","7","22","0.237089842557907","0.236706554889679","882","886","876","882","876","874","0.381521244686357","0.254479665332504","4","4","0.232402842440578","0","0.435846681922197","0","0.00674246508208774","0.999998370015495"
"631","RE","3500","918487","3498","459243","0.499999455626481","808.201652892562","404.679465776294","7","24","0.237089842557907","0.23754745721817","882","883","876","879","876","876","0.381521244686357","0.254167148254496","4","4","0.234403985951156","0","0.437593658058189","0","0.00787617414032506","0.999912002134811"
"632","RE","3500","918487","3500","459243","0.499999455626481","808.201652892562","404.951678951679","7","31","0.237089842557907","0.236909985542297","882","880","876","876","876","875","0.381521244686357","0.254677385868026","4","4","0.234","0","0.442498407253124","0","0.00628571428571429","0.999999830098632"
"633","RE","3500","918487","3500","459243","0.499999455626481","808.201652892562","404.595218466612","7","29","0.237089842557907","0.23719821870327","882","880","876","876","876","876","0.381521244686357","0.254752321850543","4","4","0.233428571428571","0","0.436209262435677","0","0.00714285714285714","0.999991627438938"
"634","RE","3500","918487","3500","459243","0.499999455626481","808.201652892562","404.541806020067","7","22","0.237089842557907","0.237713217735291","882","882","876","876","876","875","0.381521244686357","0.253851508856217","4","4","0.234285714285714","0","0.438880618379616","0","0.00657142857142857","0.999999258568448"
"635","RE","3500","918487","3500","459243","0.499999455626481","808.201652892562","404.442810457516","7","26","0.237089842557907","0.236510679125786","882","884","876","878","876","875","0.381521244686357","0.25440594621191","4","4","0.234857142857143","0","0.436164432821183","0","0.00542857142857143","0.999999999549579"
"636","RE","3500","918487","3499","459243","0.499999455626481","808.201652892562","404.654545454545","7","25","0.237089842557907","0.236848711967468","882","882","876","878","876","875","0.381521244686357","0.25406987638953","4","5","0.233922590127792","0","0.439370742465082","0","0.00551324868329731","0.999999999083417"
"637","RE","3500","918487","3500","459243","0.499999455626481","808.201652892562","404.37364470392","7","27","0.237089842557907","0.236573591828346","882","879","876","877","876","875","0.381521244686357","0.254036494332244","4","5","0.233714285714286","0","0.435390519740334","0","0.006","0.999999968751661"
"638","RE","3500","918487","3499","459243","0.499999455626481","808.201652892562","404.828665568369","7","22","0.237089842557907","0.237083941698074","882","882","876","879","876","877","0.381521244686357","0.254857704033848","4","4","0.233922345159842","0","0.442400686891814","0","0.00610705099416158","0.999999939529046"
"639","RE","3500","918487","3500","459243","0.499999455626481","808.201652892562","404.703642384106","7","28","0.237089842557907","0.236101076006889","882","885","876","880","876","879","0.381521244686357","0.253743567967872","4","5","0.234857142857143","0","0.434740241160842","0","0.008","0.999876789557057"
"640","RE","3500","918487","3499","459243","0.499999455626481","808.201652892562","403.559738134206","7","22","0.237089842557907","0.237596586346626","882","879","876","878","876","877","0.381521244686357","0.254194224635127","4","5","0.234487731188503","0","0.439030597655133","0","0.00698387294328995","0.999995476795133"
"641","RE","3500","918487","3499","459243","0.499999455626481","808.201652892562","404.744804655029","7","26","0.237089842557907","0.237107515335083","882","879","876","878","876","876","0.381521244686357","0.254500280018297","4","5","0.23335622422733","0","0.433282445243544","0","0.00695447678928672","0.999995981240662"
"642","RE","3500","918487","3499","551092","0.599999782250593","808.201652892562","485.667506297229","7","16","0.237089842557907","0.236944600939751","882","884","876","881","876","876","0.381521244686357","0.289453399870222","4","4","0.1727666680276","0","0.304473086661766","0","0.00524835667333527","0.999999999912704"
"643","RE","3500","918487","3499","551092","0.599999782250593","808.201652892562","485.521381578947","7","20","0.237089842557907","0.236746549606323","882","881","876","879","876","875","0.381521244686357","0.289405346428034","4","4","0.17332739966521","0","0.310982801585032","0","0.00572245131261993","0.999999995332223"
"644","RE","3500","918487","3500","551092","0.599999782250593","808.201652892562","485.293729372937","7","16","0.237089842557907","0.237234383821487","882","879","876","878","876","874","0.381521244686357","0.28933329148671","4","4","0.172857142857143","0","0.309666598620014","0","0.00485714285714286","0.999999999998701"
"645","RE","3500","918487","3500","551092","0.599999782250593","808.201652892562","485.609958506224","7","18","0.237089842557907","0.236658662557602","882","881","876","881","876","875","0.381521244686357","0.28964019680112","4","4","0.174571428571429","0","0.306711793782426","0","0.00514285714285714","0.999999999969049"
"646","RE","3500","918487","3499","551092","0.599999782250593","808.201652892562","485.043621399177","7","12","0.237089842557907","0.237511947751045","882","881","876","879","876","877","0.381521244686357","0.289462454236783","4","4","0.174197199199771","0","0.30991341991342","0","0.00552827338423221","0.999999998963251"
"647","RE","3500","918487","3499","551092","0.599999782250593","808.201652892562","485.603633360859","7","16","0.237089842557907","0.237033903598785","882","883","876","877","876","875","0.381521244686357","0.28948959425287","4","4","0.174756379373699","0","0.306121491891009","0","0.00611913607969622","0.999999934974148"
"648","RE","3500","918487","3500","551092","0.599999782250593","808.201652892562","484.935928629359","7","18","0.237089842557907","0.237705454230309","882","880","876","878","876","877","0.381521244686357","0.289339030982786","4","4","0.172571428571429","0","0.309606795720003","0","0.00628571428571429","0.999999830098632"
"649","RE","3500","918487","3499","551092","0.599999782250593","808.201652892562","485.656093489149","7","14","0.237089842557907","0.23707877099514","882","880","876","877","876","877","0.381521244686357","0.289177396166739","4","5","0.175327971257094","0","0.309526642693691","0","0.00602572163475278","0.999999963335452"
"650","RE","3500","918487","3500","551092","0.599999782250593","808.201652892562","485.424543946932","7","17","0.237089842557907","0.237317115068436","882","880","876","877","876","876","0.381521244686357","0.289254854200376","4","4","0.174571428571429","0","0.308952598888526","0","0.00571428571428572","0.999999995591453"
"651","RE","3500","918487","3500","551092","0.599999782250593","808.201652892562","484.955737704918","7","22","0.237089842557907","0.236735880374908","882","882","876","880","876","876","0.381521244686357","0.288952580839295","4","4","0.173428571428571","0","0.300689488949712","0","0.00628571428571429","0.999999830098632"
"652","RE","3500","918487","3500","551092","0.599999782250593","808.201652892562","484.937862468931","7","16","0.237089842557907","0.236877083778381","882","885","876","879","876","876","0.381521244686357","0.288851325027579","4","4","0.174857142857143","0","0.304978634748152","0","0.00714285714285714","0.999991627438938"
"653","RE","3500","918487","3499","551092","0.599999782250593","808.201652892562","484.917280917281","7","18","0.237089842557907","0.237105190753937","882","882","876","879","876","878","0.381521244686357","0.289446334380751","4","4","0.172757359245499","0","0.305288614730994","0","0.00625697137957784","0.999999855541416"
"654","RE","3500","918487","3499","551092","0.599999782250593","808.201652892562","485.507949790795","7","16","0.237089842557907","0.237090617418289","882","882","876","880","876","877","0.381521244686357","0.289345356501239","4","4","0.174763401788266","0","0.302249785653044","0","0.00574915281917282","0.999999994327874"
"655","RE","3500","918487","3500","551092","0.599999782250593","808.201652892562","484.983792544571","7","16","0.237089842557907","0.237509340047836","882","878","876","877","876","877","0.381521244686357","0.289202858074649","4","4","0.175142857142857","0","0.307951822969828","0","0.00628571428571429","0.999999830098632"
"656","RE","3500","918487","3499","551092","0.599999782250593","808.201652892562","485.650209205021","7","21","0.237089842557907","0.236885130405426","882","880","876","878","876","875","0.381521244686357","0.289249920551582","4","4","0.175905768995223","0","0.309571142612035","0","0.00681411015392154","0.999997764261936"
"657","RE","3500","918487","3498","551092","0.599999782250593","808.201652892562","484.886138613861","7","16","0.237089842557907","0.238240107893944","882","880","876","877","876","875","0.381521244686357","0.288974951370537","4","4","0.173524953034387","0","0.31007126511932","0","0.00536698521604183","0.999999999739508"
"658","RE","3500","918487","3499","551092","0.599999782250593","808.201652892562","485.261157024793","7","16","0.237089842557907","0.236607238650322","882","884","876","875","876","875","0.381521244686357","0.289145847989276","4","4","0.172767484587433","0","0.309029812954341","0","0.00476576981178298","0.999999999999585"
"659","RE","3500","918487","3499","551092","0.599999782250593","808.201652892562","485.501238645747","7","17","0.237089842557907","0.236953109502792","882","878","876","878","876","875","0.381521244686357","0.289309911381493","4","4","0.173625607316376","0","0.311603691905579","0","0.00624308986240968","0.999999866375201"
"660","RE","3500","918487","3500","551092","0.599999782250593","808.201652892562","485.274233637117","7","16","0.237089842557907","0.236476793885231","882","882","876","875","876","875","0.381521244686357","0.289266176727455","4","5","0.173714285714286","0","0.300990846681922","0","0.00628571428571429","0.999999830098632"
"661","RE","3500","918487","3500","551092","0.599999782250593","808.201652892562","485.520661157025","7","15","0.237089842557907","0.236499220132828","882","882","876","880","876","876","0.381521244686357","0.289986797886922","4","4","0.174285714285714","0","0.305325492117945","0","0.00628571428571429","0.999999830098632"
"662","RE","3500","918487","3500","642940","0.699999020127666","808.201652892562","565.883040935673","7","15","0.237089842557907","0.237113028764725","882","883","876","878","876","876","0.381521244686357","0.319408467124701","4","4","0.122","0","0.198222757522557","0","0.006","0.999999968751661"
"663","RE","3500","918487","3500","642940","0.699999020127666","808.201652892562","566.232053422371","7","14","0.237089842557907","0.237224444746971","882","880","876","877","876","875","0.381521244686357","0.319416092214939","4","4","0.123142857142857","0","0.187714285714286","0","0.00628571428571429","0.999999830098632"
"664","RE","3500","918487","3500","642940","0.699999020127666","808.201652892562","566.238879736409","7","13","0.237089842557907","0.236621022224426","882","882","876","877","876","876","0.381521244686357","0.319725097803824","4","4","0.122","0","0.190489690932103","0","0.00542857142857143","0.999999999549579"
